S.No,StationId,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,StationName,City,State,Status,Region,Month,Year,Season,Weekday_or_weekend,Regular_day_or_holiday,AQ_Acceptability
87315,TG004,21-01-2018,70.29,131.33,10.77,86.18,52.43,27.97,0.86,12.29,20.3,1.23,20.3,3.7,130,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,01. Jan,2018,1. Winter,Weekend,Regular day,Unacceptable
87316,TG004,22-01-2018,74.76,139.67,11.12,74.96,46.68,34.32,0.94,6.93,31.02,1.04,10.47,0.41,138,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,01. Jan,2018,1. Winter,Weekday,Regular day,Unacceptable
87317,TG004,23-01-2018,54.27,96.89,7.58,64.78,39.11,17.11,0.73,3.9,25.77,0.16,3.19,0.61,118,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,01. Jan,2018,1. Winter,Weekday,Regular day,Unacceptable
87318,TG004,24-01-2018,68.56,131.66,8.71,75.63,45.57,17.57,0.81,6.06,16.6,0.68,7.82,9.13,107,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,01. Jan,2018,1. Winter,Weekday,Regular day,Unacceptable
87319,TG004,25-01-2018,70.6,157.92,11.15,87.91,53.58,20.9,0.86,13.18,14.57,1.43,16.23,20.18,142,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,01. Jan,2018,1. Winter,Weekday,Regular day,Unacceptable
87320,TG004,26-01-2018,66.99,149.69,13.79,89.13,55.83,31.26,0.95,22.59,19.53,2.05,29.38,10.79,136,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,01. Jan,2018,1. Winter,Weekday,Holiday (or Festival),Unacceptable
87321,TG004,27-01-2018,72.99,159.42,12.77,80.3,48.22,40.52,4.7,16.45,27.28,1.22,19.09,0.75,253,Poor,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,01. Jan,2018,1. Winter,Weekend,Regular day,Unacceptable
87322,TG004,28-01-2018,69.44,141.85,11.84,81.85,47.9,27.87,0.9,8.2,18.39,0.98,15.9,0.63,134,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,01. Jan,2018,1. Winter,Weekend,Regular day,Unacceptable
87323,TG004,29-01-2018,68.01,133.67,9.63,67.65,41.89,20.43,1.01,6.3,35.97,1.15,14.55,0.65,144,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,01. Jan,2018,1. Winter,Weekday,Regular day,Unacceptable
87324,TG004,30-01-2018,63.14,153.69,11.95,72.86,46.07,25.74,0.27,13.78,38.56,1.58,21,3.19,143,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,01. Jan,2018,1. Winter,Weekday,Regular day,Unacceptable
87325,TG004,31-01-2018,56.62,143.09,12.71,72.33,46.23,25.33,0.87,20.43,37.13,1.1,13.11,8.21,142,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,01. Jan,2018,1. Winter,Weekday,Regular day,Unacceptable
87326,TG004,01-02-2018,45.86,120.66,16.38,83.62,54.46,24.47,1.26,16.76,17.44,1.65,24.32,5.79,118,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekday,Regular day,Unacceptable
87327,TG004,02-02-2018,42.99,104.49,9.31,80.2,48.37,19.19,1.03,9.51,24.01,0.92,5.93,0.85,109,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekday,Regular day,Unacceptable
87328,TG004,03-02-2018,40.25,102.72,8.06,70.96,42.69,20.76,0.98,7.96,33.42,0.55,3.11,0.21,100,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekend,Regular day,Acceptable
87329,TG004,04-02-2018,39.29,100.28,11.97,56.98,37.09,41.25,1.15,6.26,35.16,0.27,1.86,0.19,101,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekend,Regular day,Unacceptable
87330,TG004,05-02-2018,42.08,111.56,13.35,52.96,43.79,42.57,1.1,6.39,58.87,0.33,1.52,0.08,147,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekday,Regular day,Unacceptable
87331,TG004,06-02-2018,45.22,106.99,10.65,71.01,44.29,19.34,0.97,5.8,28.39,0.56,5.96,0.63,110,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekday,Regular day,Unacceptable
87332,TG004,07-02-2018,49.22,110.69,9.3,92.14,54.65,18.39,1.2,7.93,11.51,0.68,4.11,0.91,106,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekday,Regular day,Unacceptable
87333,TG004,08-02-2018,48.35,104.93,11.5,64.25,41.2,24.95,0.94,10.4,37.59,1,9.09,1.37,114,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekday,Regular day,Unacceptable
87334,TG004,09-02-2018,47.9,114.19,10.69,78.89,48.5,20.66,0.98,10.42,15.74,0.75,10.52,3.32,103,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekday,Regular day,Unacceptable
87335,TG004,10-02-2018,49.58,113.5,13.79,76.01,48.85,21.25,1.09,10.93,16.55,0.83,10.22,1.41,118,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekend,Regular day,Unacceptable
87336,TG004,11-02-2018,39.09,86.75,17.31,52.89,37.11,53.78,1.09,4.66,14.36,0.2,2.18,0.37,95,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekend,Regular day,Acceptable
87337,TG004,12-02-2018,49,92.1,11.67,25.92,19.47,45.82,1.08,4.95,40.52,0.07,0.54,0.02,103,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekday,Regular day,Unacceptable
87338,TG004,13-02-2018,44.15,79.42,7.55,43.03,27.52,16.14,0.89,4.19,30.13,0.11,1.05,0.13,80,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekday,Regular day,Acceptable
87339,TG004,14-02-2018,49.91,93.33,8.03,54.91,34.14,16.72,0.97,7.89,30.37,0.43,2.23,0.09,87,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekday,Regular day,Acceptable
87340,TG004,15-02-2018,58.61,126.61,13.6,76.2,48.83,20.93,1.2,15.59,20.29,1.05,12.78,0.48,112,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekday,Regular day,Unacceptable
87341,TG004,16-02-2018,60.75,129.91,12.58,79.58,50.01,24.44,1.14,23.38,18.55,1.05,21.49,4.07,118,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekday,Regular day,Unacceptable
87342,TG004,17-02-2018,52.29,125.99,10.97,85.62,52.24,25.55,1.11,23.07,20.48,1.52,23.93,1.06,116,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekend,Regular day,Unacceptable
87343,TG004,18-02-2018,47.97,115.27,8.04,75.14,44.9,18.46,1.07,8.73,30.04,0.46,6.72,0.35,111,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekend,Regular day,Unacceptable
87344,TG004,19-02-2018,42.65,137.52,7.38,61.81,37.41,18.23,0.95,5.36,38.05,0.17,2.58,0,135,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekday,Regular day,Unacceptable
87345,TG004,20-02-2018,44.04,87.21,7.06,54.56,33.36,17.99,0.9,4.61,37.41,0.23,2.74,0.03,108,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekday,Regular day,Unacceptable
87346,TG004,21-02-2018,50.59,100.78,7.17,57.31,34.9,17.47,0.93,5.13,38.27,0.41,2.24,0.01,94,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekday,Regular day,Acceptable
87347,TG004,22-02-2018,54.12,112.79,7.39,62.36,37.7,17.08,0.93,5.32,35.75,0.14,3.68,0.01,105,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekday,Regular day,Unacceptable
87348,TG004,23-02-2018,68.71,110.5,7.34,54.52,33.51,17.75,0.92,6.66,47.72,0.45,3.12,0.04,144,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekday,Regular day,Unacceptable
87349,TG004,24-02-2018,49.41,105.1,7.49,57.59,35.23,17.76,0.89,6.21,37.89,0.29,2.24,0.11,108,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekend,Regular day,Unacceptable
87350,TG004,25-02-2018,51.62,93.46,10.06,66.37,41.46,15.26,0.91,6.08,30.08,0.38,2.95,0.17,102,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekend,Regular day,Unacceptable
87351,TG004,26-02-2018,74.18,95.35,8.74,65.77,40.34,14.55,0.91,6.61,43.33,0.25,1.71,0.4,137,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekday,Regular day,Unacceptable
87352,TG004,27-02-2018,64.75,98.27,8,64.75,39.35,15.73,0.94,8.62,41.4,0.31,4.47,0.53,159,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekday,Regular day,Unacceptable
87353,TG004,28-02-2018,58.77,131.75,10.64,78.69,48.38,23.43,1.19,8.56,37.54,1.29,11.75,0.96,135,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,02. Feb,2018,1. Winter,Weekday,Regular day,Unacceptable
87354,TG004,01-03-2018,47.61,103.2,8.34,70.62,42.68,17.11,1.04,5.16,33.3,0.42,3.49,0.29,111,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Unacceptable
87355,TG004,02-03-2018,42.58,91.59,7.36,66.57,39.92,17.01,0.99,5.28,35.36,0.12,2.07,0.05,93,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Acceptable
87356,TG004,03-03-2018,57.55,121.48,6.44,67.45,37.13,45.46,1.17,6.61,40.72,1.59,13.49,0.93,123,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekend,Regular day,Unacceptable
87357,TG004,04-03-2018,46.4,87.82,8.04,54.84,34.11,23.2,1.04,3.67,46.55,0.08,2.24,0.22,107,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekend,Regular day,Unacceptable
87358,TG004,05-03-2018,40.25,79.52,4.76,56.25,32.81,33.2,0.97,4.53,50.63,0.01,0.97,0,112,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Unacceptable
87360,TG004,07-03-2018,51.12,93.45,9.23,44.14,28.58,30.36,0.85,6.66,51.66,0.25,1.3,0.07,101,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Unacceptable
87361,TG004,08-03-2018,52.92,109.33,8.92,52.79,32.02,28.3,0.97,4.72,40.89,0.4,2.37,0.21,105,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Unacceptable
87362,TG004,09-03-2018,52.54,101.64,7.18,57.35,34.92,16.55,1.07,3.67,39.87,0.16,2.57,0.03,103,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Unacceptable
87363,TG004,10-03-2018,61.48,110.93,7.2,56.82,34.65,18.22,1.07,2.99,45.87,0.21,2.56,0.03,103,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekend,Regular day,Unacceptable
87364,TG004,11-03-2018,49.94,94.78,6.62,46.02,28.55,16.81,0.96,2.7,53.51,0.07,0.83,0.04,106,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekend,Regular day,Unacceptable
87365,TG004,12-03-2018,34.95,73.41,7.07,51.45,31.71,16.09,0.89,2.22,37.37,0.02,0.75,0,80,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Acceptable
87366,TG004,13-03-2018,36.49,73.21,6.96,54.96,33.51,18.44,0.89,4.35,36.45,0.22,2.05,0.03,74,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Acceptable
87367,TG004,14-03-2018,41.26,78.95,6.82,49.58,30.57,17.04,0.92,3.84,46.53,0.09,1.92,0.06,106,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Unacceptable
87368,TG004,15-03-2018,47.22,91.97,6.74,47.54,29.44,17.99,0.88,3.33,41.02,0.07,3.19,0.5,81,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Acceptable
87369,TG004,16-03-2018,65.14,149.25,8.44,68.48,41.61,28.59,1.09,7.56,28.74,1.32,18.36,2.96,121,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Unacceptable
87370,TG004,17-03-2018,56.09,79.15,7.3,50.28,31.23,22.28,0.95,3.26,32.96,0.34,4.21,0.12,110,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekend,Regular day,Unacceptable
87372,TG004,19-03-2018,52.06,82.43,7.04,45.23,28.39,16.9,0.87,3.03,44.44,0.08,1.41,0,110,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Unacceptable
87373,TG004,20-03-2018,48.16,86.74,7.29,55.89,34.2,16.91,0.92,2.8,36.91,0.06,1.09,0.01,88,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Acceptable
87374,TG004,21-03-2018,62.22,114.94,7.66,66.47,40.06,24.26,0.98,4.59,28.27,1.1,8.78,1.2,92,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Acceptable
87375,TG004,22-03-2018,53.71,146.21,13.55,78.88,50.23,30.07,1.06,6.07,16.24,1.04,13.33,3.55,128,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Unacceptable
87376,TG004,23-03-2018,49.16,139.43,10.29,81.42,49.6,27.75,1.02,6.06,20.64,1.56,15.64,7.75,129,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Unacceptable
87377,TG004,24-03-2018,55.12,143.61,10.73,82.91,50.67,25.01,1.16,5.46,23.78,1.06,14.99,4.23,128,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekend,Regular day,Unacceptable
87378,TG004,25-03-2018,68.22,148.29,11.4,74.62,46.66,24.35,1.32,4.08,32.59,0.75,10.46,1.59,132,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekend,Regular day,Unacceptable
87379,TG004,26-03-2018,62.93,122.72,7.44,54.02,33.3,18.42,1.02,3.18,31.26,0.43,6.24,0.42,117,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Unacceptable
87380,TG004,27-03-2018,52.43,110.42,6.78,60.23,36.21,22.21,0.94,4.85,36.03,0.93,9.07,0.08,111,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Unacceptable
87381,TG004,28-03-2018,53.22,106.8,7.21,61.42,37.1,18.69,0.98,3.18,40.22,0.26,5.04,1.65,106,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Unacceptable
87382,TG004,29-03-2018,68.1,147.2,10.45,74.06,45.74,28.41,1.25,8.47,29.9,1.86,19.68,9.65,122,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Unacceptable
87383,TG004,30-03-2018,53.86,109.56,7.61,62.24,37.77,22.89,1.18,4.67,31.05,0.92,14.55,4.02,118,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekday,Regular day,Unacceptable
87384,TG004,31-03-2018,46.88,101.7,7.08,57.32,34.85,16.98,0.97,2.53,35.13,0.01,3.86,0.3,104,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,03. Mar,2018,2. Summer,Weekend,Regular day,Unacceptable
87385,TG004,01-04-2018,43.58,84.19,6.65,36.56,23.53,14.31,0.85,3.14,47.5,0.12,1.01,0.09,97,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekend,Regular day,Acceptable
87386,TG004,02-04-2018,36.09,65.65,6.75,39.94,25.4,12.66,0.79,2.77,43.13,0.04,0.59,0.04,73,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekday,Regular day,Acceptable
87387,TG004,03-04-2018,45.35,85.99,7.38,48.42,30.28,12.31,0.92,2.73,36.18,0.2,1.79,0.15,83,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekday,Regular day,Acceptable
87388,TG004,04-04-2018,40.81,78.95,6.64,43.18,27.05,10.9,0.82,3.39,39.95,0,0.46,0,81,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekday,Regular day,Acceptable
87389,TG004,05-04-2018,38.43,70.67,6.72,39.07,24.92,11.24,0.81,2.62,42.31,0.05,1.35,0.05,80,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekday,Regular day,Acceptable
87390,TG004,06-04-2018,40.85,80.54,7.84,52.65,32.82,13.73,0.83,2.03,38.24,0.14,3.09,0.47,79,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekday,Regular day,Acceptable
87391,TG004,07-04-2018,44.28,79.68,13.58,67.28,42.91,29.77,0.85,5.42,29.94,0.35,5.79,0.6,98,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekend,Regular day,Acceptable
87392,TG004,08-04-2018,29.01,57.98,9.92,53.5,33.87,30.99,0.97,3.03,30.6,0.22,3.51,0.36,78,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekend,Regular day,Acceptable
87393,TG004,09-04-2018,56.75,124.25,23.81,65.37,43.85,82.88,0,5.28,2.94,0.1,2.45,0.04,89,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekday,Regular day,Acceptable
87396,TG004,12-04-2018,28.52,65.24,8.33,50.76,32.12,19.6,0.76,3.88,18.66,0.91,6.27,2.43,65,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekday,Regular day,Acceptable
87397,TG004,13-04-2018,22.5,54.17,7.7,43.3,27.76,17.02,0.85,2.95,25.84,0.09,2.1,0.07,68,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekday,Regular day,Acceptable
87398,TG004,14-04-2018,19.32,45.48,7.15,41.03,26.21,13.86,0.81,2.14,28.74,0.01,1,0.07,53,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekend,Regular day,Acceptable
87399,TG004,15-04-2018,27.74,52.91,8.44,44.14,28.65,12.52,0.84,2.29,18.84,0.22,1.72,0.37,52,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekend,Regular day,Acceptable
87400,TG004,16-04-2018,44.81,94.04,12.23,55.62,37.06,13.42,1.01,3.15,21.1,0.45,7.48,1,79,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekday,Regular day,Acceptable
87401,TG004,17-04-2018,32.16,99.91,7.39,47.96,30.04,10.9,0.86,2.56,31.74,0.11,1.68,0.22,90,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekday,Regular day,Acceptable
87402,TG004,18-04-2018,35.47,96.57,6.97,52.19,32.04,10.04,0.78,4.17,31.67,0.07,3.36,4.19,99,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekday,Regular day,Acceptable
87403,TG004,19-04-2018,46.2,125.07,8.3,57.43,35.64,14.3,0.88,4.01,23.21,1.24,11.67,2.16,109,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekday,Regular day,Unacceptable
87404,TG004,20-04-2018,36.69,119.35,7.54,55.27,34.03,12.18,0.9,3.81,27.46,0.47,7.31,1.97,116,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekday,Regular day,Unacceptable
87405,TG004,21-04-2018,55.02,149,16.1,71.79,48,31.3,1.15,7.03,19.48,2.12,28.64,8.07,128,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekend,Regular day,Unacceptable
87406,TG004,22-04-2018,42.76,110.24,8.58,56.49,35.31,16.54,0.97,3.36,30.72,0.42,8.01,1.25,122,Moderate,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekend,Regular day,Unacceptable
87407,TG004,23-04-2018,34.86,77.51,9.23,39.51,23.85,19.23,0.93,4.52,42.74,0,0.78,0,86,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekday,Regular day,Acceptable
87408,TG004,24-04-2018,29.94,89.55,6.99,50.62,31.22,14.38,0.84,3.92,40.5,0.34,6.45,0.31,74,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekday,Regular day,Acceptable
87409,TG004,25-04-2018,32.93,73.06,6.67,41.94,26.4,12.41,0.75,2.61,40.74,0.1,1.87,0.19,86,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekday,Regular day,Acceptable
87410,TG004,26-04-2018,37.53,77.41,6.78,45.28,28.26,10.12,0.79,3.01,44.48,0.02,1.1,0.1,84,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekday,Regular day,Acceptable
87411,TG004,27-04-2018,39.78,94.77,7.48,45.88,28.63,11.72,0.95,3.56,40.5,0.17,2.58,0.01,85,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekday,Regular day,Acceptable
87412,TG004,28-04-2018,28.56,72.36,6.65,41.15,25.98,9.67,0.8,2.54,43.6,0,0.59,0,87,Satisfactory,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,Telangana,Active,6. Southern,04. Apr,2018,2. Summer,Weekend,Regular day,Acceptable
